age,education,default,balance,housing,loan,contact,campaign,pdays,previous,marital_type,job_type,poutcome_type,y
28,1,0,0.020881213676689304,0,0,0,1,446,1,2,6,1,1
35,1,0,0.0033316862795952423,1,0,0,1,365,2,2,8,0,1
57,1,0,0.00761336735690351,0,0,0,1,177,1,1,4,0,1
73,0,0,0.01159641306882345,0,0,0,1,181,3,1,5,1,1
29,1,0,8.608137971182378e-05,1,1,0,1,999,0,1,1,3,1
61,2,0,0.07914081339641861,0,0,0,3,999,0,1,4,3,1
43,2,0,0.023268462293008496,0,0,0,1,999,0,1,4,3,1
32,1,0,0.04042385824398212,0,0,0,2,999,0,2,7,3,1
28,2,0,0.04951888842050736,0,0,0,2,999,0,2,6,3,1
42,1,0,0.022231198828390183,0,0,0,1,91,1,1,4,2,1
51,0,0,0.014597928266170755,0,0,0,1,999,0,1,10,3,1
34,1,0,0.03774624467668862,0,0,0,6,999,0,0,0,3,1
52,2,0,0.054325706498157475,0,0,0,3,999,0,1,4,3,1
44,1,0,0.05217723519559038,0,0,0,1,999,0,1,3,3,1
46,1,0,0.0036361120870644407,0,0,0,2,999,0,0,7,3,1
27,1,0,0.010764305921028446,0,0,0,1,999,0,1,0,3,1
52,2,0,0.01795383437455344,0,0,0,3,999,0,1,4,3,1
57,2,0,0.024417374977970523,0,0,0,1,999,0,1,4,3,1
50,2,0,0.02833445592576497,0,0,0,1,98,2,1,4,0,1
65,0,0,0.003808664603304757,0,0,0,1,999,0,1,5,3,1
33,2,0,0.0008644640517838667,0,0,0,2,87,3,1,4,0,1
48,0,0,0.0030501634813003783,0,0,0,1,999,0,0,0,3,1
55,1,0,0.03457152594033629,0,0,0,1,280,2,1,6,0,1
36,1,0,0.013125949411582636,0,0,0,2,208,2,0,8,2,1
61,2,0,0.1063609590420891,0,0,0,1,91,5,1,5,2,1
49,1,0,-0.008874424064229423,1,0,0,1,999,0,0,1,3,1
39,2,0,0.04740080223211464,0,0,0,2,999,0,2,4,3,1
43,2,0,0.05980369986126306,0,0,0,1,195,2,1,6,1,1
30,2,0,0.08137793646342313,1,0,0,1,999,0,2,4,3,1
32,1,0,0.30706044340255395,0,0,0,8,999,0,2,9,3,1
33,2,0,0.010239169879982041,0,0,0,1,88,1,2,0,2,1
63,1,0,0.007072850338686337,0,0,0,1,999,0,1,5,3,1
54,1,0,0.040278914085472683,0,0,0,1,180,2,0,9,2,1
70,0,0,0.029418689555836715,0,0,0,1,66,9,1,1,0,1
38,1,0,0.02914872285557351,1,0,0,3,999,0,2,7,3,1
32,2,0,0.09084470904897979,0,0,0,2,89,9,1,4,0,1
26,2,0,0.011556320364439543,0,0,0,1,999,0,2,9,3,1
31,2,0,0.03414781861115351,0,0,0,2,148,8,1,5,0,1
34,2,0,0.008570680193927907,0,0,0,1,999,0,2,4,3,1
36,2,0,0.02009599936795408,0,0,0,2,97,2,1,9,2,1
43,0,0,0.03422601745924452,0,0,0,1,97,1,1,1,1,1
43,1,0,0.0052950647024826766,0,0,0,2,181,2,1,1,0,1
48,1,0,-0.000702309827018593,1,0,0,1,350,2,0,4,0,1
37,2,0,0.06771528605928892,0,0,0,1,999,0,1,4,3,1
30,1,0,0.01466647994534738,1,0,0,2,999,0,2,0,3,1
60,2,0,0.12007769521158351,0,0,0,3,999,0,1,4,3,1
28,1,0,0.02430210053739424,0,0,0,2,999,0,2,1,3,1
35,2,0,0.028649585888362153,0,0,0,1,89,10,1,4,0,1
38,2,0,0.0023834982704885287,0,0,0,4,999,0,1,4,3,1
33,1,0,0.03166626831314711,0,0,0,1,161,1,0,5,0,1
23,1,0,0.012010595441774213,0,0,0,2,171,3,2,7,1,1
26,1,0,0.00954210286809992,0,0,0,1,93,1,2,8,2,1
30,2,0,0.004753683815992591,0,0,0,1,229,2,2,4,0,1
32,2,0,0.033904208798047765,0,0,0,1,117,3,1,7,1,1
68,0,0,0.005359377500233354,0,0,0,1,999,0,0,5,3,1
47,1,0,0.03213933344450191,0,0,0,7,999,0,1,9,3,1
40,1,0,0.004150687496866799,1,0,0,2,999,0,1,7,3,1
35,2,0,0.000552354970738005,0,0,0,4,999,0,0,4,3,1
27,2,0,0.18169838606073704,1,0,0,3,999,0,2,4,3,1
61,0,0,0.0031624257014129646,0,0,0,1,223,2,0,5,1,1
34,1,0,-0.0010405327152263073,1,0,0,1,999,0,1,7,3,1
32,2,0,0.00996774475613152,0,0,0,1,999,0,2,1,3,1
44,1,0,0.020832797448005577,0,0,0,1,197,1,1,1,2,1
45,1,0,0.02771203874239009,0,0,0,1,999,0,0,0,3,1
37,2,0,0.08202390296739892,0,0,0,1,999,0,1,9,3,1
40,1,0,0.03024198048632239,0,0,0,2,98,3,1,9,2,1
25,1,0,0.001117991364042661,0,1,0,2,999,0,2,7,3,1
53,1,0,0.01941356066410082,0,0,0,1,85,1,1,0,1,1
26,1,0,0.0050833507825977986,0,0,0,3,999,0,1,9,3,1
24,1,0,0.005249266883038395,0,0,0,1,999,0,2,0,3,1
74,1,0,0.05179158544507023,0,0,1,1,999,0,1,5,3,1
37,2,0,0.0024410585291568636,0,0,0,2,999,0,1,2,3,1
38,1,0,0.03501960117659467,0,0,0,3,999,0,2,7,3,1
39,1,0,0.00749006356186013,1,0,0,1,999,0,2,9,3,1
32,1,0,0.03560507839660294,0,0,0,2,438,1,2,6,0,1
67,2,0,0.02131250194689122,0,0,0,2,999,0,1,5,3,1
24,1,0,0.0018238549236882441,0,0,0,3,999,0,2,8,3,1
37,2,0,0.021284042196069115,0,0,0,2,97,1,1,4,0,1
41,1,0,0.04667572756293094,0,0,0,1,80,3,1,0,1,1
35,1,0,0.014134354041546934,1,0,0,3,342,3,2,7,0,1
64,0,0,0.006353154460672179,0,0,0,1,999,0,1,5,3,1
25,1,0,0.2339567904624535,0,0,0,1,97,1,2,8,1,1
41,1,0,0.038193105982391215,1,0,0,3,999,0,2,9,3,1
41,1,0,0.04559218967542385,0,0,0,2,296,3,0,4,0,1
44,0,0,0.004914173924246527,0,0,0,3,999,0,1,4,3,1
41,1,0,0.07709083488560435,1,1,0,2,999,0,0,0,3,1
77,1,0,0.05054372259707066,0,0,0,1,999,0,0,5,3,1
27,1,0,0.009178166056403944,0,0,0,1,87,2,2,2,1,1
33,1,0,0.008589526818950479,0,0,0,3,999,0,1,0,3,1
36,1,0,0.02014401909286353,0,0,0,2,999,0,0,10,3,1
53,2,0,0.032029490001920215,0,0,0,3,999,0,0,4,3,1
35,2,0,0.0012336250670900873,0,0,0,1,999,0,0,4,3,1
31,2,0,0.0008269895572754953,0,0,0,1,999,0,0,9,3,1
57,2,0,0.003094765568684979,0,0,0,1,999,0,1,4,3,1
37,1,0,0.008878353966715134,0,0,0,3,774,46,1,8,0,1
56,1,0,0.05504170398939126,1,0,0,2,763,1,1,6,1,1
42,1,0,0.00834467675548727,0,0,0,1,185,1,0,0,2,1
25,0,0,0.0087860798042948,0,0,0,1,999,0,2,1,3,1
47,1,0,0.05553510726327268,0,0,0,2,181,4,1,0,1,1
39,2,0,0.009131803467051162,0,0,0,3,189,1,1,4,0,1
34,1,0,0.0016914579713968325,0,0,0,2,999,0,2,7,3,1
26,2,0,0.04002244667031964,0,0,0,1,999,0,2,4,3,1
35,2,0,0.007941890881436056,0,0,0,1,87,1,1,4,0,1
38,0,0,0.03515880063803262,0,0,0,1,999,0,1,1,3,1
36,2,0,0.0004870753436583136,1,0,0,2,999,0,1,4,3,1
26,1,0,0.028310485874020085,0,0,0,2,96,3,2,0,1,1
39,1,0,0.01245265265466562,0,0,0,5,999,0,0,0,3,1
32,1,0,0.06006254725348265,1,0,0,1,999,0,2,9,3,1
55,1,0,0.0958817246759876,0,0,0,1,999,0,1,0,3,1
50,0,0,0.06024282538065886,1,0,0,2,999,0,1,1,3,1
29,1,0,0.03315318584161042,0,0,0,2,999,0,2,9,3,1
29,1,0,0.05873285776787553,0,0,0,1,463,2,1,8,2,1
45,2,0,0.006744250400215316,0,0,0,1,999,0,1,4,3,1
28,2,0,0.013439437082779417,0,0,0,1,92,1,2,4,2,1
48,2,0,0.14386453333032584,0,0,0,1,96,3,1,4,0,1
40,1,0,0.07943894814181997,0,0,0,2,999,0,1,2,3,1
57,1,0,0.008817600041613135,0,0,0,3,91,1,0,4,0,1
55,0,0,0.01520452503825793,0,0,0,4,999,0,1,1,3,1
34,2,0,0.07040609347877012,0,0,0,1,183,1,2,5,2,1
31,1,0,0.0029816240792745604,1,0,0,1,237,6,1,4,0,1
38,1,0,0.004391721661111823,1,0,0,1,999,0,2,1,3,1
28,0,0,0.0856558847090699,1,0,0,4,268,2,1,9,0,1
36,0,0,0.027853579197396845,1,0,0,2,174,3,1,1,0,1
34,1,0,0.0069123383685568834,1,0,0,2,344,2,1,8,0,1
35,2,0,0.004514607256030133,0,0,0,1,86,1,1,4,2,1
36,1,0,0.009177001626354039,0,0,0,1,182,6,1,9,2,1
33,2,0,0.03082315336979608,0,0,0,2,999,0,0,4,3,1
39,1,0,0.016830990021385994,0,0,0,3,999,0,1,7,3,1
41,1,0,0.007702696194879059,1,0,0,4,999,0,1,4,3,1
64,0,0,0.0028772159430782754,0,0,0,1,999,0,1,5,3,1
30,2,0,0.0058682116156345224,0,0,0,1,92,5,1,3,1,1
24,2,0,0.002887196085079641,0,0,0,1,92,1,2,7,2,1
52,1,0,0.005118065186502511,0,0,0,1,999,0,0,7,3,1
37,2,0,0.011700364793699177,0,0,0,1,999,0,2,4,3,1
38,1,0,0.02647671218795783,0,0,0,3,239,7,0,0,1,1
21,1,0,0.003311221062710515,0,0,0,1,999,0,2,8,3,1
22,1,0,0.013273572483605087,0,0,0,1,191,2,2,8,1,1
48,1,0,0.009018521926974273,0,0,0,1,91,1,0,9,2,1
37,2,0,0.01059690026218432,0,0,0,1,999,0,1,4,3,1
28,1,0,0.009885997592481903,0,0,0,1,87,1,2,4,1,1
73,2,0,0.031188632705965988,0,0,0,1,999,0,0,5,3,1
35,1,0,0.028389792119834382,0,0,0,2,279,1,0,1,0,1
46,1,0,0.06198155152860521,0,0,0,1,999,0,0,7,3,1
34,1,0,0.011519512968985433,0,0,0,2,182,7,1,9,2,1
29,1,0,0.008891442689233144,0,0,0,1,999,0,2,9,3,1
69,0,0,0.05263683791296036,0,0,0,2,133,4,1,4,0,1
64,1,0,0.02064910266869746,1,0,0,1,999,0,1,5,3,1
32,0,0,0.001899226410271304,1,0,0,1,999,0,2,1,3,1
46,1,0,0.026040907897675596,0,0,0,6,999,0,1,1,3,1
36,1,0,0.01546141031501733,0,0,0,1,999,0,1,0,3,1
54,1,0,0.06302097511424205,0,0,0,1,184,2,1,9,2,1
35,2,0,0.025096951323709114,0,0,0,1,999,0,1,6,3,1
59,0,0,0.08702504770249955,0,0,0,1,999,0,1,1,3,1
29,2,0,0.024562665875365677,1,0,0,2,999,0,2,4,3,1
57,2,0,0.018584907278720794,0,0,0,1,999,0,1,4,3,1
21,1,0,0.00523394467380857,0,0,0,2,999,0,2,9,3,1
36,0,0,0.1010834393166535,0,0,0,3,999,0,1,3,3,1
38,1,0,0.006491956880706534,1,0,0,1,999,0,0,9,3,1
33,1,0,0.00492452191846017,0,0,0,1,999,0,1,4,3,1
49,1,0,0.023337287172816232,0,0,0,2,999,0,0,9,3,1
37,2,0,0.0025596178352228775,0,0,0,1,999,0,1,4,3,1
47,1,0,0.024424876603147357,0,0,0,3,999,0,1,0,3,1
39,1,0,0.015716932753369366,1,0,0,1,999,0,1,1,3,1
38,2,0,0.014526556932774964,1,0,0,1,999,0,1,4,3,1
71,1,0,0.03443423463981107,0,0,0,1,999,0,1,5,3,1
60,2,0,0.5846578297326135,0,0,0,2,188,1,0,5,2,1
47,2,0,0.09964846306631149,0,0,0,1,999,0,0,4,3,1
59,1,0,0.05887616661965395,0,0,0,1,999,0,0,5,3,1
33,1,0,0.005560694312335209,0,0,0,1,999,0,1,0,3,1
28,1,0,0.003472118233436296,1,0,0,1,999,0,2,0,3,1
43,1,0,0.009275894032546453,0,0,0,1,142,3,1,8,0,1
32,2,0,0.1392294473919379,0,0,0,1,92,4,1,4,0,1
37,1,0,0.012664702138056521,0,0,0,5,999,0,2,8,3,1
42,2,0,0.036792781087069515,0,0,0,3,999,0,1,9,3,1
46,1,0,0.013094018871357565,0,0,0,5,999,0,0,0,3,1
38,1,0,0.0014416084212150256,1,0,0,1,182,2,1,0,0,1
41,2,0,0.019589781025479702,0,0,0,1,389,2,1,9,1,1
28,2,0,0.04165967764223143,0,0,0,1,999,0,2,6,3,1
35,1,0,0.01355927442123251,1,0,0,1,999,0,1,1,3,1
46,1,0,0.015714016107593324,0,0,0,1,130,2,1,3,1,1
30,2,0,0.0068761590314586115,0,0,0,2,999,0,2,4,3,1
29,1,0,0.028041406146719156,0,0,0,1,999,0,2,7,3,1
30,2,0,0.15593257702583288,1,0,0,1,999,0,2,4,3,1
56,1,0,0.004713079184440505,0,0,0,1,188,3,1,9,0,1
25,0,0,0.00166803218295034,1,0,0,2,999,0,2,1,3,1
24,1,0,0.04965007361166879,0,0,0,5,185,6,2,8,0,1
60,2,0,0.05372131422715522,1,0,0,1,92,4,1,6,2,1
29,2,0,0.05197121572128322,0,0,0,2,999,0,2,4,3,1
32,1,0,0.028005406888312524,1,0,0,1,999,0,2,9,3,1
48,1,0,0.025903201557548175,1,0,0,2,92,4,1,0,1,1
54,1,0,-0.0037174248395714744,0,0,0,1,427,1,0,5,2,1
35,1,0,0.004716250658203721,0,0,0,2,317,3,1,9,0,1
53,1,0,0.05894694303427567,0,0,0,3,999,0,0,7,3,1
36,1,0,0.004495007181467555,0,0,0,1,999,0,2,7,3,1
54,0,0,0.004739992637416134,0,0,0,2,999,0,0,5,3,1
30,2,0,0.11301826126751148,1,0,0,1,999,0,1,4,3,1
53,0,0,0.0004574411456076035,0,0,0,1,999,0,1,1,3,1
33,2,0,0.01845360522968099,0,0,0,1,9,2,2,4,2,1
27,2,0,0.002672584738747434,0,0,0,3,999,0,2,4,3,1
32,1,0,0.006314857247575928,0,1,0,1,999,0,2,9,3,1
49,0,0,0.010244228930448067,1,0,0,3,999,0,1,0,3,1
47,1,0,0.01720745099474304,1,0,0,2,999,0,1,1,3,1
33,0,0,0.005746869917471898,1,0,0,2,999,0,0,1,3,1
39,1,0,0.024567246876050285,1,0,0,1,999,0,1,1,3,1
30,2,0,0.03326346736676753,0,0,0,2,99,6,1,4,1,1
53,0,0,0.012577944803528784,0,0,0,6,999,0,1,1,3,1
34,1,0,0.005713343285623197,0,0,0,1,94,3,1,7,2,1
34,1,0,-0.0039814717626296915,0,0,0,11,999,0,2,4,3,1
27,2,0,0.003917297404601339,0,0,0,3,999,0,2,5,3,1
36,2,0,0.042009838381273215,0,0,0,1,186,1,1,4,0,1
41,1,0,0.08809649830165861,0,0,0,2,184,2,1,1,2,1
25,1,0,0.02302010018125148,0,0,0,1,999,0,1,0,3,1
44,2,0,0.05258721123397053,1,0,0,1,283,1,0,4,1,1
28,1,0,0.007795899874306246,1,0,0,1,999,0,1,4,3,1
43,1,0,0.04395830590003691,0,0,0,1,84,3,1,3,0,1
33,2,0,0.011205089859838785,1,0,0,1,999,0,1,4,3,1
32,1,0,0.008914233949827132,0,0,0,1,160,1,2,1,0,1
27,1,0,0.013577017548223196,0,0,0,1,999,0,2,7,3,1
51,2,0,0.007105599315887422,0,0,0,1,91,3,1,4,0,1
26,1,0,0.009148882437371816,0,0,0,1,92,1,2,8,2,1
39,2,0,0.008724751251734941,0,0,0,3,189,1,1,4,0,1
25,1,0,0.008721130570922107,0,0,0,7,999,0,1,0,3,1
47,1,0,0.01317063406912003,0,0,0,6,999,0,1,3,3,1
40,1,0,0.016115909487305208,0,0,0,2,999,0,0,9,3,1
39,2,0,0.041911664923033914,0,0,0,7,999,0,1,3,3,1
34,2,0,0.045744696748574086,0,0,0,2,999,0,2,9,3,1
48,2,0,0.12000633762113724,0,0,0,1,99,4,0,4,2,1
55,1,0,0.0038603440991078937,0,0,0,1,999,0,1,0,3,1
36,1,0,0.009485946389432157,0,0,0,1,999,0,2,7,3,1
61,1,0,0.01118787091761497,0,0,0,1,91,3,1,5,2,1
34,2,0,0.0005485042612564654,0,0,0,3,999,0,1,4,3,1
66,1,0,0.011253174168699871,0,0,0,2,339,1,1,3,0,1
61,1,0,0.052021106460911584,0,0,0,1,181,2,0,5,2,1
57,1,0,0.022414571071324677,0,0,0,1,182,1,1,0,0,1
29,1,0,0.003543100763779919,1,0,0,1,999,0,2,0,3,1
35,2,0,0.02045770025569431,0,0,0,1,999,0,1,4,3,1
41,0,0,0.0025631529326547824,0,1,0,2,999,0,1,1,3,1
34,2,0,0.019981370829730415,1,0,0,1,181,1,1,4,1,1
27,0,0,0.11075583463823423,0,0,0,4,269,1,1,9,0,1
61,2,0,0.015413307036033354,0,0,0,1,999,0,1,4,3,1
78,0,0,0.06546598729935905,0,0,1,2,999,0,1,5,3,1
81,0,0,0.00862161706341923,0,0,0,1,180,1,0,5,2,1
25,1,0,0.01842554641158073,0,0,0,1,103,2,2,6,1,1
27,1,0,0.0034409831142651953,0,0,0,2,999,0,2,7,3,1
35,2,0,0.02014533072330664,0,0,0,2,999,0,1,9,3,1
27,2,0,0.1535755585686703,0,0,0,1,999,0,2,4,3,1
53,0,0,0.07022206252721896,0,0,0,5,999,0,0,0,3,1
30,2,0,0.008041122624798955,1,0,0,2,999,0,1,9,3,1
35,1,0,0.022770281101568986,1,0,0,1,999,0,1,7,3,1
31,1,0,0.0043271088560390405,0,1,0,2,999,0,2,7,3,1
30,2,0,0.005961057267880513,1,0,0,1,999,0,1,4,3,1
57,0,0,0.005142519252391938,1,0,0,3,999,0,1,7,3,1
30,1,0,0.009508530474194938,1,0,0,3,286,3,1,9,0,1
35,2,0,0.005713401081561876,0,0,0,2,999,0,1,4,3,1
24,1,0,0.0038005182476657136,0,0,0,1,999,0,1,4,3,1
32,1,0,0.005996357197833409,1,0,0,1,999,0,0,7,3,1
50,2,0,0.015413406246109335,0,0,0,6,999,0,1,4,3,1
41,1,0,0.034691804682130054,1,0,0,1,999,0,1,1,3,1
28,1,0,0.0032145925341279724,1,0,0,2,999,0,2,0,3,1
30,2,0,0.13648521899748567,1,0,0,1,999,0,2,4,3,1
57,1,0,8.064658292514088e-06,0,0,0,1,111,6,1,4,0,1
30,1,0,0.0529433548447474,0,0,0,3,999,0,2,9,3,1
38,1,0,0.0006388732669924157,1,0,0,3,148,5,0,1,1,1
49,1,0,0.008433170222051258,0,0,0,1,87,4,1,9,0,1
33,1,0,0.08344829126738637,0,0,0,4,999,0,0,9,3,1
30,1,0,0.00028779236959840097,0,0,0,1,999,0,1,0,3,1
54,1,0,0.018322247111056008,0,0,0,1,999,0,1,3,3,1
36,1,0,0.042798193529064645,0,0,0,1,201,4,1,3,1,1
36,1,0,0.012964095383130002,1,0,0,2,999,0,2,0,3,1
33,2,0,0.005547547967228449,1,0,0,2,999,0,2,4,3,1
30,2,0,0.037976039475003914,0,0,0,1,999,0,1,6,3,1
74,0,0,0.012009392378787242,0,0,1,1,999,0,1,5,3,1
54,1,0,0.12830047301337724,0,0,0,1,186,2,1,9,1,1
30,1,0,0.013724558953390469,1,0,0,1,346,2,2,0,1,1
52,1,0,0.03969137442138211,0,0,0,2,186,5,1,9,2,1
26,2,0,0.0038319100479415613,0,0,0,1,999,0,2,4,3,1
35,2,0,0.09302926011518493,0,0,0,1,89,3,1,4,2,1
30,1,0,0.005071745902380393,1,0,0,10,999,0,1,0,3,1
26,1,0,0.008082968260431384,0,0,0,1,999,0,2,1,3,1
57,1,0,0.06471242902694671,0,0,1,1,999,0,1,0,3,1
57,1,0,0.020040809249960108,1,0,0,1,999,0,1,1,3,1
34,1,0,0.018384650841530174,0,0,0,1,41,2,1,8,1,1
33,2,0,0.03058435977656096,0,0,0,3,183,1,2,4,2,1
35,2,0,0.01786904040522516,0,0,0,4,999,0,1,4,3,1
50,1,0,0.08559452131491073,0,0,0,1,368,2,0,6,0,1
33,2,0,0.02091272867334393,1,0,0,2,999,0,2,4,3,1
48,0,0,0.10447406386235714,0,0,0,2,999,0,2,1,3,1
29,1,0,0.0009021653892564317,1,0,0,1,999,0,2,0,3,1
50,1,0,0.04012849638006346,0,0,0,1,351,1,1,0,0,1
49,0,0,0.003160356138329754,0,0,0,10,999,0,0,3,3,1
31,2,0,0.010066788423331521,0,0,0,6,999,0,0,4,3,1
26,1,0,0.0035164131130303697,0,0,0,3,999,0,2,9,3,1
38,1,0,0.0012397927750973199,0,0,0,2,999,0,0,0,3,1
32,2,0,0.00172845012143448,0,0,0,1,999,0,2,1,3,1
36,2,0,0.01381513198633417,0,0,0,1,119,1,1,4,0,1
41,2,0,0.018612795124746277,1,0,0,1,474,3,1,4,0,1
41,1,0,0.009916183729836985,1,0,0,2,999,0,1,4,3,1
45,1,0,0.007180685912745562,1,0,0,2,999,0,1,9,3,1
40,1,0,0.004180196376455378,1,0,0,2,362,3,1,0,0,1
30,1,0,0.10182016966142429,1,0,0,1,999,0,2,1,3,1
50,2,0,0.005616351771870228,0,0,0,9,999,0,1,3,3,1
26,1,0,0.008951008765122453,0,0,0,1,999,0,2,9,3,1
23,1,0,0.010753291722038677,0,0,0,1,183,9,2,7,0,1
53,2,0,0.004871078354022192,0,0,0,1,999,0,1,4,3,1
33,1,0,0.017140814874611013,0,0,0,1,348,1,1,2,1,1
53,0,0,0.06319953833561781,0,0,0,1,999,0,0,1,3,1
38,2,0,0.019261678868191738,0,0,0,1,999,0,1,4,3,1
26,2,0,0.006504364264581952,0,0,0,2,999,0,2,7,3,1
27,1,0,0.0033385431042209897,0,0,0,2,999,0,2,9,3,1
28,1,0,0.010121569952578062,0,0,0,1,306,1,1,3,0,1
33,2,0,0.03735241078869212,0,0,0,1,999,0,1,9,3,1
35,2,0,0.03608504045881637,1,0,0,1,999,0,0,4,3,1
28,1,0,0.00526331095469343,0,0,0,5,999,0,2,4,3,1
31,1,0,0.014956416370824278,0,0,0,4,261,2,2,9,0,1
57,2,0,0.023207000168860764,0,0,0,1,999,0,1,4,3,1
55,1,0,0.008996792205081185,1,0,0,1,181,2,1,1,1,1
37,1,0,0.01607120862714362,0,0,0,19,999,0,1,5,3,1
30,1,0,0.18250116481761258,1,0,0,1,999,0,2,4,3,1
62,0,0,0.3616058323164305,0,0,0,1,190,1,0,5,0,1
40,1,0,0.028681782873381047,1,0,0,1,999,0,1,1,3,1
30,2,0,0.010507261789500602,0,0,0,3,209,3,2,4,1,1
31,2,0,0.021151740719562794,0,0,0,1,999,0,2,4,3,1
28,2,0,0.031328586458762936,1,0,0,2,999,0,2,9,3,1
38,2,0,-0.00116880817649863,0,0,0,2,999,0,1,2,3,1
27,1,0,-0.00019548685877728575,1,0,0,2,999,0,2,4,3,1
40,1,0,0.0031303548238797046,0,0,0,2,141,4,1,2,0,1
47,1,0,-0.0002550499783002614,0,0,0,11,999,0,0,4,3,1
26,1,0,0.03440812907286959,0,0,0,3,96,3,2,0,2,1
34,1,0,0.019087973342095756,0,0,0,3,90,9,2,9,1,1
52,1,0,0.07633634383069872,0,0,0,3,999,0,1,0,3,1
36,1,0,0.004643252585072382,1,0,0,2,999,0,1,0,3,1
32,1,0,0.010123964061078279,1,0,0,3,999,0,1,0,3,1
27,1,0,0.009253595195954398,0,0,0,3,94,3,2,6,1,1
85,0,0,0.08615259056367447,0,0,0,3,999,0,0,5,3,1
24,2,0,0.004832000242121444,0,0,0,1,999,0,2,6,3,1
30,1,0,0.14215567572250604,0,0,0,1,174,2,1,7,0,1
58,0,0,-0.006912203857369565,0,0,0,6,999,0,1,1,3,1
60,2,0,0.0007402397296661085,0,0,0,2,999,0,1,4,3,1
37,1,0,0.0008219174529232821,1,0,0,1,999,0,0,4,3,1
26,1,0,0.07348747689570534,0,0,0,2,97,1,2,8,0,1
26,1,0,0.0018479206136798499,0,0,0,1,68,2,2,0,0,1
30,1,0,-0.004481471399045032,1,0,0,2,334,3,1,0,0,1
29,1,0,0.0008221536141777973,1,1,0,1,999,0,1,1,3,1
39,0,0,0.0342628077483177,1,0,0,1,175,1,1,0,0,1
64,1,0,0.03636270646040913,0,0,1,1,999,0,1,2,3,1
27,1,0,0.00440122941216113,0,0,0,1,999,0,2,7,3,1
21,1,0,0.003705099908475168,0,0,0,1,89,6,2,7,1,1
43,0,0,0.015553559686781002,0,0,0,1,181,1,0,0,1,1
32,2,0,0.0005701862278120449,0,0,0,2,999,0,0,9,3,1
29,1,0,0.009629418690760932,1,1,0,1,999,0,1,1,3,1
56,2,0,0.018786851347597434,1,0,0,1,999,0,1,4,3,1
64,1,0,0.010868549080728172,0,0,0,1,390,1,1,5,2,1
64,1,0,0.02457260213906352,0,0,0,1,999,0,0,0,3,1
34,2,0,0.03644775757398355,0,0,0,1,999,0,2,4,3,1
36,2,0,0.019633166083176046,0,0,0,1,97,2,1,9,2,1
53,0,0,0.011789194806181635,0,0,0,4,999,0,0,0,3,1
62,0,0,0.031485331159692605,0,0,0,3,154,1,1,4,0,1
71,2,0,0.00023592847282970404,0,0,0,2,999,0,1,5,3,1
57,1,0,0.024698083844411963,0,0,0,10,999,0,1,0,3,1
32,1,0,0.002108553548361753,0,0,0,2,999,0,2,9,3,1
33,1,0,0.0003194829501278417,0,0,0,1,183,2,1,0,2,1
32,2,0,0.012876938508282254,0,0,0,1,999,0,2,6,3,1
43,0,0,0.00888543343080573,0,0,0,1,999,0,1,1,3,1
53,2,0,0.0638377246931719,0,0,0,1,999,0,1,4,3,1
33,1,0,0.004088947620646623,0,0,0,1,999,0,1,0,3,1
30,2,0,0.0044430783968640135,0,0,0,3,999,0,2,9,3,1
81,0,0,0.0918285045457014,0,0,0,1,999,0,1,5,3,1
25,1,0,0.017139584169606426,0,0,0,1,94,1,2,8,2,1
46,1,0,0.009925521578505576,0,0,0,1,87,1,1,4,0,1
55,1,0,0.020326412477935193,0,0,0,1,92,6,0,0,0,1
24,1,0,0.01156115964440731,0,0,0,9,999,0,1,4,3,1
67,1,0,0.019320353026442638,0,0,0,1,92,2,1,5,0,1
51,1,0,0.0030913762487070054,0,0,0,2,999,0,0,10,3,1
51,2,0,0.06609318435159268,0,0,0,1,999,0,1,4,3,1
55,2,0,0.08232428375425965,0,0,0,1,164,2,1,4,0,1
36,1,0,0.0020599413593950823,1,0,0,2,999,0,2,1,3,1
56,1,0,0.00041948264569768433,0,0,0,3,999,0,0,9,3,1
45,1,0,0.07363648686230355,0,0,0,2,999,0,1,1,3,1
42,1,0,0.026600761096201214,0,0,0,1,999,0,0,10,3,1
49,0,0,0.05609653542426106,0,0,0,2,181,5,1,1,1,1
45,0,0,0.015062745984536706,1,1,0,2,347,53,0,2,0,1
25,1,0,0.0018464584138191604,1,0,0,1,999,0,2,1,3,1
29,1,0,0.005580382222441847,0,0,0,15,999,0,0,0,3,1
67,2,0,0.007310849796068268,0,0,0,1,95,2,1,4,2,1
40,1,0,0.07755591204477263,0,0,0,2,999,0,1,2,3,1
44,1,0,0.08270552924281743,0,0,0,2,999,0,1,1,3,1
26,1,0,0.0015169905798250215,0,0,0,1,999,0,2,7,3,1
28,1,0,0.02628078008923777,0,0,0,1,999,0,2,0,3,1
51,2,0,0.04454473153393425,0,0,0,1,999,0,1,4,3,1
46,1,0,0.08121491273209805,1,0,0,1,461,2,2,6,1,1
30,2,0,0.006892161501155794,0,0,0,4,999,0,2,4,3,1
30,1,0,0.005436552583070901,1,0,0,1,999,0,2,7,3,1
48,1,0,0.0021289082300272595,1,0,0,1,999,0,0,0,3,1
41,1,0,0.0065406956368099485,1,0,0,26,999,0,1,2,3,1
76,1,0,0.050040188392093496,0,0,0,1,183,1,1,5,2,1
33,1,0,0.009209421526103755,0,0,0,2,485,1,1,9,0,1
